config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
03732,test03732,POSIX,64K,1M,1,64,0,0,1M,0,0,4M,4
03733,test03733,POSIX,64K,1M,1,64,0,0,1M,0,1,1M,1
03734,test03734,POSIX,64K,1M,1,64,0,0,1M,0,1,1M,4
03735,test03735,POSIX,64K,1M,1,64,0,0,1M,0,1,4M,1
03736,test03736,POSIX,64K,1M,1,64,0,0,1M,0,1,4M,4
03737,test03737,POSIX,64K,1M,1,64,0,0,1M,1,0,1M,1
03738,test03738,POSIX,64K,1M,1,64,0,0,1M,1,0,1M,4
03739,test03739,POSIX,64K,1M,1,64,0,0,1M,1,0,4M,1
03740,test03740,POSIX,64K,1M,1,64,0,0,1M,1,0,4M,4
03741,test03741,POSIX,64K,1M,1,64,0,0,1M,1,1,1M,1
03742,test03742,POSIX,64K,1M,1,64,0,0,1M,1,1,1M,4
03743,test03743,POSIX,64K,1M,1,64,0,0,1M,1,1,4M,1
03744,test03744,POSIX,64K,1M,1,64,0,0,1M,1,1,4M,4
03745,test03745,POSIX,64K,1M,1,64,0,1,4K,0,0,1M,1
03746,test03746,POSIX,64K,1M,1,64,0,1,4K,0,0,1M,4
03747,test03747,POSIX,64K,1M,1,64,0,1,4K,0,0,4M,1
03748,test03748,POSIX,64K,1M,1,64,0,1,4K,0,0,4M,4
03749,test03749,POSIX,64K,1M,1,64,0,1,4K,0,1,1M,1
03750,test03750,POSIX,64K,1M,1,64,0,1,4K,0,1,1M,4
03751,test03751,POSIX,64K,1M,1,64,0,1,4K,0,1,4M,1
03752,test03752,POSIX,64K,1M,1,64,0,1,4K,0,1,4M,4
03753,test03753,POSIX,64K,1M,1,64,0,1,4K,1,0,1M,1
03754,test03754,POSIX,64K,1M,1,64,0,1,4K,1,0,1M,4
03755,test03755,POSIX,64K,1M,1,64,0,1,4K,1,0,4M,1
03756,test03756,POSIX,64K,1M,1,64,0,1,4K,1,0,4M,4
03757,test03757,POSIX,64K,1M,1,64,0,1,4K,1,1,1M,1
03758,test03758,POSIX,64K,1M,1,64,0,1,4K,1,1,1M,4
03759,test03759,POSIX,64K,1M,1,64,0,1,4K,1,1,4M,1
03760,test03760,POSIX,64K,1M,1,64,0,1,4K,1,1,4M,4
03761,test03761,POSIX,64K,1M,1,64,0,1,1M,0,0,1M,1
03762,test03762,POSIX,64K,1M,1,64,0,1,1M,0,0,1M,4
03763,test03763,POSIX,64K,1M,1,64,0,1,1M,0,0,4M,1
03764,test03764,POSIX,64K,1M,1,64,0,1,1M,0,0,4M,4
03765,test03765,POSIX,64K,1M,1,64,0,1,1M,0,1,1M,1
03766,test03766,POSIX,64K,1M,1,64,0,1,1M,0,1,1M,4
03767,test03767,POSIX,64K,1M,1,64,0,1,1M,0,1,4M,1
03768,test03768,POSIX,64K,1M,1,64,0,1,1M,0,1,4M,4
03769,test03769,POSIX,64K,1M,1,64,0,1,1M,1,0,1M,1
03770,test03770,POSIX,64K,1M,1,64,0,1,1M,1,0,1M,4
03771,test03771,POSIX,64K,1M,1,64,0,1,1M,1,0,4M,1
03772,test03772,POSIX,64K,1M,1,64,0,1,1M,1,0,4M,4
03773,test03773,POSIX,64K,1M,1,64,0,1,1M,1,1,1M,1
03774,test03774,POSIX,64K,1M,1,64,0,1,1M,1,1,1M,4
03775,test03775,POSIX,64K,1M,1,64,0,1,1M,1,1,4M,1
03776,test03776,POSIX,64K,1M,1,64,0,1,1M,1,1,4M,4
03777,test03777,POSIX,64K,1M,1,64,1,0,4K,0,0,1M,1
03778,test03778,POSIX,64K,1M,1,64,1,0,4K,0,0,1M,4
03779,test03779,POSIX,64K,1M,1,64,1,0,4K,0,0,4M,1
03780,test03780,POSIX,64K,1M,1,64,1,0,4K,0,0,4M,4
03781,test03781,POSIX,64K,1M,1,64,1,0,4K,0,1,1M,1
03782,test03782,POSIX,64K,1M,1,64,1,0,4K,0,1,1M,4
03783,test03783,POSIX,64K,1M,1,64,1,0,4K,0,1,4M,1
03784,test03784,POSIX,64K,1M,1,64,1,0,4K,0,1,4M,4
03785,test03785,POSIX,64K,1M,1,64,1,0,4K,1,0,1M,1
03786,test03786,POSIX,64K,1M,1,64,1,0,4K,1,0,1M,4
03787,test03787,POSIX,64K,1M,1,64,1,0,4K,1,0,4M,1
03788,test03788,POSIX,64K,1M,1,64,1,0,4K,1,0,4M,4
03789,test03789,POSIX,64K,1M,1,64,1,0,4K,1,1,1M,1
03790,test03790,POSIX,64K,1M,1,64,1,0,4K,1,1,1M,4
03791,test03791,POSIX,64K,1M,1,64,1,0,4K,1,1,4M,1
03792,test03792,POSIX,64K,1M,1,64,1,0,4K,1,1,4M,4
03793,test03793,POSIX,64K,1M,1,64,1,0,1M,0,0,1M,1
03794,test03794,POSIX,64K,1M,1,64,1,0,1M,0,0,1M,4
03795,test03795,POSIX,64K,1M,1,64,1,0,1M,0,0,4M,1
03796,test03796,POSIX,64K,1M,1,64,1,0,1M,0,0,4M,4
03797,test03797,POSIX,64K,1M,1,64,1,0,1M,0,1,1M,1
03798,test03798,POSIX,64K,1M,1,64,1,0,1M,0,1,1M,4
03799,test03799,POSIX,64K,1M,1,64,1,0,1M,0,1,4M,1
03800,test03800,POSIX,64K,1M,1,64,1,0,1M,0,1,4M,4
03801,test03801,POSIX,64K,1M,1,64,1,0,1M,1,0,1M,1
03802,test03802,POSIX,64K,1M,1,64,1,0,1M,1,0,1M,4
03803,test03803,POSIX,64K,1M,1,64,1,0,1M,1,0,4M,1
03804,test03804,POSIX,64K,1M,1,64,1,0,1M,1,0,4M,4
03805,test03805,POSIX,64K,1M,1,64,1,0,1M,1,1,1M,1
03806,test03806,POSIX,64K,1M,1,64,1,0,1M,1,1,1M,4
03807,test03807,POSIX,64K,1M,1,64,1,0,1M,1,1,4M,1
03808,test03808,POSIX,64K,1M,1,64,1,0,1M,1,1,4M,4
03809,test03809,POSIX,64K,1M,1,64,1,1,4K,0,0,1M,1
03810,test03810,POSIX,64K,1M,1,64,1,1,4K,0,0,1M,4
03811,test03811,POSIX,64K,1M,1,64,1,1,4K,0,0,4M,1
03812,test03812,POSIX,64K,1M,1,64,1,1,4K,0,0,4M,4
03813,test03813,POSIX,64K,1M,1,64,1,1,4K,0,1,1M,1
03814,test03814,POSIX,64K,1M,1,64,1,1,4K,0,1,1M,4
03815,test03815,POSIX,64K,1M,1,64,1,1,4K,0,1,4M,1
03816,test03816,POSIX,64K,1M,1,64,1,1,4K,0,1,4M,4
03817,test03817,POSIX,64K,1M,1,64,1,1,4K,1,0,1M,1
03818,test03818,POSIX,64K,1M,1,64,1,1,4K,1,0,1M,4
03819,test03819,POSIX,64K,1M,1,64,1,1,4K,1,0,4M,1
03820,test03820,POSIX,64K,1M,1,64,1,1,4K,1,0,4M,4
03821,test03821,POSIX,64K,1M,1,64,1,1,4K,1,1,1M,1
03822,test03822,POSIX,64K,1M,1,64,1,1,4K,1,1,1M,4
03823,test03823,POSIX,64K,1M,1,64,1,1,4K,1,1,4M,1
03824,test03824,POSIX,64K,1M,1,64,1,1,4K,1,1,4M,4
03825,test03825,POSIX,64K,1M,1,64,1,1,1M,0,0,1M,1
03826,test03826,POSIX,64K,1M,1,64,1,1,1M,0,0,1M,4
03827,test03827,POSIX,64K,1M,1,64,1,1,1M,0,0,4M,1
03828,test03828,POSIX,64K,1M,1,64,1,1,1M,0,0,4M,4
03829,test03829,POSIX,64K,1M,1,64,1,1,1M,0,1,1M,1
03830,test03830,POSIX,64K,1M,1,64,1,1,1M,0,1,1M,4
03831,test03831,POSIX,64K,1M,1,64,1,1,1M,0,1,4M,1
03832,test03832,POSIX,64K,1M,1,64,1,1,1M,0,1,4M,4
03833,test03833,POSIX,64K,1M,1,64,1,1,1M,1,0,1M,1
03834,test03834,POSIX,64K,1M,1,64,1,1,1M,1,0,1M,4
03835,test03835,POSIX,64K,1M,1,64,1,1,1M,1,0,4M,1
03836,test03836,POSIX,64K,1M,1,64,1,1,1M,1,0,4M,4
03837,test03837,POSIX,64K,1M,1,64,1,1,1M,1,1,1M,1
03838,test03838,POSIX,64K,1M,1,64,1,1,1M,1,1,1M,4
03839,test03839,POSIX,64K,1M,1,64,1,1,1M,1,1,4M,1
03840,test03840,POSIX,64K,1M,1,64,1,1,1M,1,1,4M,4
03841,test03841,POSIX,64K,1M,16,4,0,0,4K,0,0,1M,1
03842,test03842,POSIX,64K,1M,16,4,0,0,4K,0,0,1M,4
03843,test03843,POSIX,64K,1M,16,4,0,0,4K,0,0,4M,1
03844,test03844,POSIX,64K,1M,16,4,0,0,4K,0,0,4M,4
03845,test03845,POSIX,64K,1M,16,4,0,0,4K,0,1,1M,1
03846,test03846,POSIX,64K,1M,16,4,0,0,4K,0,1,1M,4
03847,test03847,POSIX,64K,1M,16,4,0,0,4K,0,1,4M,1
03848,test03848,POSIX,64K,1M,16,4,0,0,4K,0,1,4M,4
03849,test03849,POSIX,64K,1M,16,4,0,0,4K,1,0,1M,1
03850,test03850,POSIX,64K,1M,16,4,0,0,4K,1,0,1M,4
03851,test03851,POSIX,64K,1M,16,4,0,0,4K,1,0,4M,1
03852,test03852,POSIX,64K,1M,16,4,0,0,4K,1,0,4M,4
03853,test03853,POSIX,64K,1M,16,4,0,0,4K,1,1,1M,1
03854,test03854,POSIX,64K,1M,16,4,0,0,4K,1,1,1M,4
03855,test03855,POSIX,64K,1M,16,4,0,0,4K,1,1,4M,1
03856,test03856,POSIX,64K,1M,16,4,0,0,4K,1,1,4M,4
03857,test03857,POSIX,64K,1M,16,4,0,0,1M,0,0,1M,1
03858,test03858,POSIX,64K,1M,16,4,0,0,1M,0,0,1M,4
03859,test03859,POSIX,64K,1M,16,4,0,0,1M,0,0,4M,1
03860,test03860,POSIX,64K,1M,16,4,0,0,1M,0,0,4M,4
03861,test03861,POSIX,64K,1M,16,4,0,0,1M,0,1,1M,1
03862,test03862,POSIX,64K,1M,16,4,0,0,1M,0,1,1M,4
03863,test03863,POSIX,64K,1M,16,4,0,0,1M,0,1,4M,1
03864,test03864,POSIX,64K,1M,16,4,0,0,1M,0,1,4M,4
03865,test03865,POSIX,64K,1M,16,4,0,0,1M,1,0,1M,1
03866,test03866,POSIX,64K,1M,16,4,0,0,1M,1,0,1M,4
03867,test03867,POSIX,64K,1M,16,4,0,0,1M,1,0,4M,1
03868,test03868,POSIX,64K,1M,16,4,0,0,1M,1,0,4M,4
03869,test03869,POSIX,64K,1M,16,4,0,0,1M,1,1,1M,1
03870,test03870,POSIX,64K,1M,16,4,0,0,1M,1,1,1M,4
03871,test03871,POSIX,64K,1M,16,4,0,0,1M,1,1,4M,1
03872,test03872,POSIX,64K,1M,16,4,0,0,1M,1,1,4M,4
03873,test03873,POSIX,64K,1M,16,4,0,1,4K,0,0,1M,1
03874,test03874,POSIX,64K,1M,16,4,0,1,4K,0,0,1M,4
03875,test03875,POSIX,64K,1M,16,4,0,1,4K,0,0,4M,1
03876,test03876,POSIX,64K,1M,16,4,0,1,4K,0,0,4M,4
03877,test03877,POSIX,64K,1M,16,4,0,1,4K,0,1,1M,1
03878,test03878,POSIX,64K,1M,16,4,0,1,4K,0,1,1M,4
03879,test03879,POSIX,64K,1M,16,4,0,1,4K,0,1,4M,1
03880,test03880,POSIX,64K,1M,16,4,0,1,4K,0,1,4M,4
03881,test03881,POSIX,64K,1M,16,4,0,1,4K,1,0,1M,1
03882,test03882,POSIX,64K,1M,16,4,0,1,4K,1,0,1M,4
03883,test03883,POSIX,64K,1M,16,4,0,1,4K,1,0,4M,1
03884,test03884,POSIX,64K,1M,16,4,0,1,4K,1,0,4M,4
03885,test03885,POSIX,64K,1M,16,4,0,1,4K,1,1,1M,1
03886,test03886,POSIX,64K,1M,16,4,0,1,4K,1,1,1M,4
03887,test03887,POSIX,64K,1M,16,4,0,1,4K,1,1,4M,1
03888,test03888,POSIX,64K,1M,16,4,0,1,4K,1,1,4M,4
03889,test03889,POSIX,64K,1M,16,4,0,1,1M,0,0,1M,1
03890,test03890,POSIX,64K,1M,16,4,0,1,1M,0,0,1M,4
03891,test03891,POSIX,64K,1M,16,4,0,1,1M,0,0,4M,1
03892,test03892,POSIX,64K,1M,16,4,0,1,1M,0,0,4M,4
03893,test03893,POSIX,64K,1M,16,4,0,1,1M,0,1,1M,1
03894,test03894,POSIX,64K,1M,16,4,0,1,1M,0,1,1M,4
03895,test03895,POSIX,64K,1M,16,4,0,1,1M,0,1,4M,1
03896,test03896,POSIX,64K,1M,16,4,0,1,1M,0,1,4M,4
03897,test03897,POSIX,64K,1M,16,4,0,1,1M,1,0,1M,1
03898,test03898,POSIX,64K,1M,16,4,0,1,1M,1,0,1M,4
03899,test03899,POSIX,64K,1M,16,4,0,1,1M,1,0,4M,1
03900,test03900,POSIX,64K,1M,16,4,0,1,1M,1,0,4M,4
03901,test03901,POSIX,64K,1M,16,4,0,1,1M,1,1,1M,1
03902,test03902,POSIX,64K,1M,16,4,0,1,1M,1,1,1M,4
03903,test03903,POSIX,64K,1M,16,4,0,1,1M,1,1,4M,1
03904,test03904,POSIX,64K,1M,16,4,0,1,1M,1,1,4M,4
03905,test03905,POSIX,64K,1M,16,4,1,0,4K,0,0,1M,1
03906,test03906,POSIX,64K,1M,16,4,1,0,4K,0,0,1M,4
03907,test03907,POSIX,64K,1M,16,4,1,0,4K,0,0,4M,1
03908,test03908,POSIX,64K,1M,16,4,1,0,4K,0,0,4M,4
03909,test03909,POSIX,64K,1M,16,4,1,0,4K,0,1,1M,1
03910,test03910,POSIX,64K,1M,16,4,1,0,4K,0,1,1M,4
03911,test03911,POSIX,64K,1M,16,4,1,0,4K,0,1,4M,1
03912,test03912,POSIX,64K,1M,16,4,1,0,4K,0,1,4M,4
03913,test03913,POSIX,64K,1M,16,4,1,0,4K,1,0,1M,1
03914,test03914,POSIX,64K,1M,16,4,1,0,4K,1,0,1M,4
03915,test03915,POSIX,64K,1M,16,4,1,0,4K,1,0,4M,1
03916,test03916,POSIX,64K,1M,16,4,1,0,4K,1,0,4M,4
03917,test03917,POSIX,64K,1M,16,4,1,0,4K,1,1,1M,1
03918,test03918,POSIX,64K,1M,16,4,1,0,4K,1,1,1M,4
03919,test03919,POSIX,64K,1M,16,4,1,0,4K,1,1,4M,1
03920,test03920,POSIX,64K,1M,16,4,1,0,4K,1,1,4M,4
03921,test03921,POSIX,64K,1M,16,4,1,0,1M,0,0,1M,1
03922,test03922,POSIX,64K,1M,16,4,1,0,1M,0,0,1M,4
03923,test03923,POSIX,64K,1M,16,4,1,0,1M,0,0,4M,1
03924,test03924,POSIX,64K,1M,16,4,1,0,1M,0,0,4M,4
03925,test03925,POSIX,64K,1M,16,4,1,0,1M,0,1,1M,1
03926,test03926,POSIX,64K,1M,16,4,1,0,1M,0,1,1M,4
03927,test03927,POSIX,64K,1M,16,4,1,0,1M,0,1,4M,1
03928,test03928,POSIX,64K,1M,16,4,1,0,1M,0,1,4M,4
03929,test03929,POSIX,64K,1M,16,4,1,0,1M,1,0,1M,1
03930,test03930,POSIX,64K,1M,16,4,1,0,1M,1,0,1M,4
03931,test03931,POSIX,64K,1M,16,4,1,0,1M,1,0,4M,1
03932,test03932,POSIX,64K,1M,16,4,1,0,1M,1,0,4M,4
03933,test03933,POSIX,64K,1M,16,4,1,0,1M,1,1,1M,1
03934,test03934,POSIX,64K,1M,16,4,1,0,1M,1,1,1M,4
03935,test03935,POSIX,64K,1M,16,4,1,0,1M,1,1,4M,1
03936,test03936,POSIX,64K,1M,16,4,1,0,1M,1,1,4M,4
03937,test03937,POSIX,64K,1M,16,4,1,1,4K,0,0,1M,1
03938,test03938,POSIX,64K,1M,16,4,1,1,4K,0,0,1M,4
03939,test03939,POSIX,64K,1M,16,4,1,1,4K,0,0,4M,1
03940,test03940,POSIX,64K,1M,16,4,1,1,4K,0,0,4M,4
03941,test03941,POSIX,64K,1M,16,4,1,1,4K,0,1,1M,1
03942,test03942,POSIX,64K,1M,16,4,1,1,4K,0,1,1M,4
03943,test03943,POSIX,64K,1M,16,4,1,1,4K,0,1,4M,1
03944,test03944,POSIX,64K,1M,16,4,1,1,4K,0,1,4M,4
03945,test03945,POSIX,64K,1M,16,4,1,1,4K,1,0,1M,1
03946,test03946,POSIX,64K,1M,16,4,1,1,4K,1,0,1M,4
03947,test03947,POSIX,64K,1M,16,4,1,1,4K,1,0,4M,1
03948,test03948,POSIX,64K,1M,16,4,1,1,4K,1,0,4M,4
03949,test03949,POSIX,64K,1M,16,4,1,1,4K,1,1,1M,1
03950,test03950,POSIX,64K,1M,16,4,1,1,4K,1,1,1M,4
03951,test03951,POSIX,64K,1M,16,4,1,1,4K,1,1,4M,1
03952,test03952,POSIX,64K,1M,16,4,1,1,4K,1,1,4M,4
03953,test03953,POSIX,64K,1M,16,4,1,1,1M,0,0,1M,1
03954,test03954,POSIX,64K,1M,16,4,1,1,1M,0,0,1M,4
03955,test03955,POSIX,64K,1M,16,4,1,1,1M,0,0,4M,1
03956,test03956,POSIX,64K,1M,16,4,1,1,1M,0,0,4M,4
03957,test03957,POSIX,64K,1M,16,4,1,1,1M,0,1,1M,1
03958,test03958,POSIX,64K,1M,16,4,1,1,1M,0,1,1M,4
03959,test03959,POSIX,64K,1M,16,4,1,1,1M,0,1,4M,1
03960,test03960,POSIX,64K,1M,16,4,1,1,1M,0,1,4M,4
03961,test03961,POSIX,64K,1M,16,4,1,1,1M,1,0,1M,1
03962,test03962,POSIX,64K,1M,16,4,1,1,1M,1,0,1M,4
03963,test03963,POSIX,64K,1M,16,4,1,1,1M,1,0,4M,1
03964,test03964,POSIX,64K,1M,16,4,1,1,1M,1,0,4M,4
03965,test03965,POSIX,64K,1M,16,4,1,1,1M,1,1,1M,1
03966,test03966,POSIX,64K,1M,16,4,1,1,1M,1,1,1M,4
03967,test03967,POSIX,64K,1M,16,4,1,1,1M,1,1,4M,1
03968,test03968,POSIX,64K,1M,16,4,1,1,1M,1,1,4M,4
03969,test03969,POSIX,64K,1M,16,16,0,0,4K,0,0,1M,1
03970,test03970,POSIX,64K,1M,16,16,0,0,4K,0,0,1M,4
03971,test03971,POSIX,64K,1M,16,16,0,0,4K,0,0,4M,1
03972,test03972,POSIX,64K,1M,16,16,0,0,4K,0,0,4M,4
03973,test03973,POSIX,64K,1M,16,16,0,0,4K,0,1,1M,1
03974,test03974,POSIX,64K,1M,16,16,0,0,4K,0,1,1M,4
03975,test03975,POSIX,64K,1M,16,16,0,0,4K,0,1,4M,1
03976,test03976,POSIX,64K,1M,16,16,0,0,4K,0,1,4M,4
03977,test03977,POSIX,64K,1M,16,16,0,0,4K,1,0,1M,1
03978,test03978,POSIX,64K,1M,16,16,0,0,4K,1,0,1M,4
03979,test03979,POSIX,64K,1M,16,16,0,0,4K,1,0,4M,1
03980,test03980,POSIX,64K,1M,16,16,0,0,4K,1,0,4M,4
03981,test03981,POSIX,64K,1M,16,16,0,0,4K,1,1,1M,1
03982,test03982,POSIX,64K,1M,16,16,0,0,4K,1,1,1M,4
03983,test03983,POSIX,64K,1M,16,16,0,0,4K,1,1,4M,1
03984,test03984,POSIX,64K,1M,16,16,0,0,4K,1,1,4M,4
03985,test03985,POSIX,64K,1M,16,16,0,0,1M,0,0,1M,1
03986,test03986,POSIX,64K,1M,16,16,0,0,1M,0,0,1M,4
03987,test03987,POSIX,64K,1M,16,16,0,0,1M,0,0,4M,1
03988,test03988,POSIX,64K,1M,16,16,0,0,1M,0,0,4M,4
03989,test03989,POSIX,64K,1M,16,16,0,0,1M,0,1,1M,1
03990,test03990,POSIX,64K,1M,16,16,0,0,1M,0,1,1M,4
03991,test03991,POSIX,64K,1M,16,16,0,0,1M,0,1,4M,1
03992,test03992,POSIX,64K,1M,16,16,0,0,1M,0,1,4M,4
03993,test03993,POSIX,64K,1M,16,16,0,0,1M,1,0,1M,1
03994,test03994,POSIX,64K,1M,16,16,0,0,1M,1,0,1M,4
03995,test03995,POSIX,64K,1M,16,16,0,0,1M,1,0,4M,1
03996,test03996,POSIX,64K,1M,16,16,0,0,1M,1,0,4M,4
03997,test03997,POSIX,64K,1M,16,16,0,0,1M,1,1,1M,1
03998,test03998,POSIX,64K,1M,16,16,0,0,1M,1,1,1M,4
03999,test03999,POSIX,64K,1M,16,16,0,0,1M,1,1,4M,1
04000,test04000,POSIX,64K,1M,16,16,0,0,1M,1,1,4M,4
04001,test04001,POSIX,64K,1M,16,16,0,1,4K,0,0,1M,1
04002,test04002,POSIX,64K,1M,16,16,0,1,4K,0,0,1M,4
04003,test04003,POSIX,64K,1M,16,16,0,1,4K,0,0,4M,1
04004,test04004,POSIX,64K,1M,16,16,0,1,4K,0,0,4M,4
04005,test04005,POSIX,64K,1M,16,16,0,1,4K,0,1,1M,1
04006,test04006,POSIX,64K,1M,16,16,0,1,4K,0,1,1M,4
04007,test04007,POSIX,64K,1M,16,16,0,1,4K,0,1,4M,1
04008,test04008,POSIX,64K,1M,16,16,0,1,4K,0,1,4M,4
04009,test04009,POSIX,64K,1M,16,16,0,1,4K,1,0,1M,1
04010,test04010,POSIX,64K,1M,16,16,0,1,4K,1,0,1M,4
04011,test04011,POSIX,64K,1M,16,16,0,1,4K,1,0,4M,1
04012,test04012,POSIX,64K,1M,16,16,0,1,4K,1,0,4M,4
04013,test04013,POSIX,64K,1M,16,16,0,1,4K,1,1,1M,1
04014,test04014,POSIX,64K,1M,16,16,0,1,4K,1,1,1M,4
04015,test04015,POSIX,64K,1M,16,16,0,1,4K,1,1,4M,1
04016,test04016,POSIX,64K,1M,16,16,0,1,4K,1,1,4M,4
04017,test04017,POSIX,64K,1M,16,16,0,1,1M,0,0,1M,1
04018,test04018,POSIX,64K,1M,16,16,0,1,1M,0,0,1M,4
04019,test04019,POSIX,64K,1M,16,16,0,1,1M,0,0,4M,1
04020,test04020,POSIX,64K,1M,16,16,0,1,1M,0,0,4M,4
04021,test04021,POSIX,64K,1M,16,16,0,1,1M,0,1,1M,1
04022,test04022,POSIX,64K,1M,16,16,0,1,1M,0,1,1M,4
04023,test04023,POSIX,64K,1M,16,16,0,1,1M,0,1,4M,1
04024,test04024,POSIX,64K,1M,16,16,0,1,1M,0,1,4M,4
04025,test04025,POSIX,64K,1M,16,16,0,1,1M,1,0,1M,1
04026,test04026,POSIX,64K,1M,16,16,0,1,1M,1,0,1M,4
04027,test04027,POSIX,64K,1M,16,16,0,1,1M,1,0,4M,1
04028,test04028,POSIX,64K,1M,16,16,0,1,1M,1,0,4M,4
04029,test04029,POSIX,64K,1M,16,16,0,1,1M,1,1,1M,1
04030,test04030,POSIX,64K,1M,16,16,0,1,1M,1,1,1M,4
04031,test04031,POSIX,64K,1M,16,16,0,1,1M,1,1,4M,1
04032,test04032,POSIX,64K,1M,16,16,0,1,1M,1,1,4M,4
04033,test04033,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,1
04034,test04034,POSIX,64K,1M,16,16,1,0,4K,0,0,1M,4
04035,test04035,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,1
04036,test04036,POSIX,64K,1M,16,16,1,0,4K,0,0,4M,4
04037,test04037,POSIX,64K,1M,16,16,1,0,4K,0,1,1M,1
04038,test04038,POSIX,64K,1M,16,16,1,0,4K,0,1,1M,4
04039,test04039,POSIX,64K,1M,16,16,1,0,4K,0,1,4M,1
04040,test04040,POSIX,64K,1M,16,16,1,0,4K,0,1,4M,4
04041,test04041,POSIX,64K,1M,16,16,1,0,4K,1,0,1M,1
04042,test04042,POSIX,64K,1M,16,16,1,0,4K,1,0,1M,4
04043,test04043,POSIX,64K,1M,16,16,1,0,4K,1,0,4M,1
04044,test04044,POSIX,64K,1M,16,16,1,0,4K,1,0,4M,4
04045,test04045,POSIX,64K,1M,16,16,1,0,4K,1,1,1M,1
04046,test04046,POSIX,64K,1M,16,16,1,0,4K,1,1,1M,4
04047,test04047,POSIX,64K,1M,16,16,1,0,4K,1,1,4M,1
04048,test04048,POSIX,64K,1M,16,16,1,0,4K,1,1,4M,4
04049,test04049,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,1
04050,test04050,POSIX,64K,1M,16,16,1,0,1M,0,0,1M,4
04051,test04051,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,1
04052,test04052,POSIX,64K,1M,16,16,1,0,1M,0,0,4M,4
04053,test04053,POSIX,64K,1M,16,16,1,0,1M,0,1,1M,1
04054,test04054,POSIX,64K,1M,16,16,1,0,1M,0,1,1M,4
04055,test04055,POSIX,64K,1M,16,16,1,0,1M,0,1,4M,1
04056,test04056,POSIX,64K,1M,16,16,1,0,1M,0,1,4M,4
04057,test04057,POSIX,64K,1M,16,16,1,0,1M,1,0,1M,1
04058,test04058,POSIX,64K,1M,16,16,1,0,1M,1,0,1M,4
04059,test04059,POSIX,64K,1M,16,16,1,0,1M,1,0,4M,1
04060,test04060,POSIX,64K,1M,16,16,1,0,1M,1,0,4M,4
04061,test04061,POSIX,64K,1M,16,16,1,0,1M,1,1,1M,1
04062,test04062,POSIX,64K,1M,16,16,1,0,1M,1,1,1M,4
04063,test04063,POSIX,64K,1M,16,16,1,0,1M,1,1,4M,1
04064,test04064,POSIX,64K,1M,16,16,1,0,1M,1,1,4M,4
04065,test04065,POSIX,64K,1M,16,16,1,1,4K,0,0,1M,1
04066,test04066,POSIX,64K,1M,16,16,1,1,4K,0,0,1M,4
04067,test04067,POSIX,64K,1M,16,16,1,1,4K,0,0,4M,1
04068,test04068,POSIX,64K,1M,16,16,1,1,4K,0,0,4M,4
04069,test04069,POSIX,64K,1M,16,16,1,1,4K,0,1,1M,1
04070,test04070,POSIX,64K,1M,16,16,1,1,4K,0,1,1M,4
04071,test04071,POSIX,64K,1M,16,16,1,1,4K,0,1,4M,1
04072,test04072,POSIX,64K,1M,16,16,1,1,4K,0,1,4M,4
04073,test04073,POSIX,64K,1M,16,16,1,1,4K,1,0,1M,1
04074,test04074,POSIX,64K,1M,16,16,1,1,4K,1,0,1M,4
04075,test04075,POSIX,64K,1M,16,16,1,1,4K,1,0,4M,1
04076,test04076,POSIX,64K,1M,16,16,1,1,4K,1,0,4M,4
04077,test04077,POSIX,64K,1M,16,16,1,1,4K,1,1,1M,1
04078,test04078,POSIX,64K,1M,16,16,1,1,4K,1,1,1M,4
04079,test04079,POSIX,64K,1M,16,16,1,1,4K,1,1,4M,1
04080,test04080,POSIX,64K,1M,16,16,1,1,4K,1,1,4M,4
04081,test04081,POSIX,64K,1M,16,16,1,1,1M,0,0,1M,1
04082,test04082,POSIX,64K,1M,16,16,1,1,1M,0,0,1M,4
04083,test04083,POSIX,64K,1M,16,16,1,1,1M,0,0,4M,1
04084,test04084,POSIX,64K,1M,16,16,1,1,1M,0,0,4M,4
04085,test04085,POSIX,64K,1M,16,16,1,1,1M,0,1,1M,1
04086,test04086,POSIX,64K,1M,16,16,1,1,1M,0,1,1M,4
04087,test04087,POSIX,64K,1M,16,16,1,1,1M,0,1,4M,1
04088,test04088,POSIX,64K,1M,16,16,1,1,1M,0,1,4M,4
04089,test04089,POSIX,64K,1M,16,16,1,1,1M,1,0,1M,1
04090,test04090,POSIX,64K,1M,16,16,1,1,1M,1,0,1M,4
04091,test04091,POSIX,64K,1M,16,16,1,1,1M,1,0,4M,1
04092,test04092,POSIX,64K,1M,16,16,1,1,1M,1,0,4M,4
04093,test04093,POSIX,64K,1M,16,16,1,1,1M,1,1,1M,1
04094,test04094,POSIX,64K,1M,16,16,1,1,1M,1,1,1M,4
04095,test04095,POSIX,64K,1M,16,16,1,1,1M,1,1,4M,1
04096,test04096,POSIX,64K,1M,16,16,1,1,1M,1,1,4M,4
